SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,song_hotttnesss,artist_familiarity,artist_hotttnesss,release,analysis_sample_rate,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,track_id
68,"b'SOIRNBO12AC468D207'",695158,"b'Murskapunkkia'","b'ARKPDBH1242077DEB1'",,"b''",,"b'Murskahumppa'",0.0,285.17832,7,0.379,110.787,3,1.0,"b'Ota kiinni'",0,nan,0.43588984708830425,0.26803783963074496,b'Murskapunkkia',22050,0.0,0.0,7,-8.488,1,275.853,b'TRAAFKJ12903D02552'
69,"b'SOSBDSF12AB0189007'",509770,"b'Canci\xc3\xb3n Animal'","b'ARBJSO81187B9BA09B'",,"b''",,"b'Soda Stereo'",0.0,246.69995,7,0.161,112.903,4,1.0,"b'Entre Can\xc3\xadbales'",1990,0.6261657596688281,0.7111657865776896,0.46682699252718746,b'Canci\xc3\xb3n Animal',22050,0.322,0.0,7,-9.603,1,224.049,b'TRAAFMS128F933AB23'
70,"b'SOIJXXM12A8C1416D6'",223779,"b'The Man from Snowy River'","b'ARRC2JF1187B9B6A93'",-24.9162,"b'AUSTRALIA'",133.39311,"b'Bruce Rowland'",0.0,84.03546,7,0.469,115.642,4,0.44,"b'Rosemary Recalls'",1985,0.0,0.44316239759770826,0.3004544598123077,b'The Man from Snowy River',22050,0.328,0.0,7,-26.266,1,75.79,b'TRAAFON128F42926FB'
71,"b'SOHMMMC12AB0181C42'",466577,"b'One World One People'","b'ARNIFX51187FB418EA'",,"b''",,"b'Xcultures'",0.0,273.52771,1,0.652,125.013,4,1.0,"b'Sudanese Dance'",2000,0.1992382620006783,0.4004335134580979,0.26627528554651025,b'One World One People',22050,2.177,0.0,1,-6.305,1,268.893,b'TRAAFRU128F9339158'
72,"b'SOVJXVJ12A8C13517D'",148547,"b'Tales Of Wonder'","b'ARCCRTI11F4C845308'",,"b''",,"b'White Heart'",0.0,298.84036,5,0.596,113.277,4,0.872,"b'Where The Thunder Roars (Tales Of Wonder Album Version)'",0,0.26586104921065007,0.47736475248353516,0.33750728916593725,b'Tales Of Wonder',22050,19.093,0.0,5,-9.998,1,289.46,b'TRAAFSM128F425A2C5'
73,"b'SOFZCTA12AB0188D8F'",423012,"b'Waterbed Hev'","b'ARNVH8S1187FB52F86'",18.11526,"b'Jamaica West Indies'",-77.27348,"b'Heavy D / McGruff'",0.0,161.38404,5,0.665,96.979,4,0.895,"b'Wanna Be A Player'",1997,0.23773394162247466,0.6178701163443497,0.36366811024462387,b'Waterbed Hev',22050,0.165,0.0,5,-9.161,0,161.384,b'TRAAFUJ128F933F42B'
74,"b'SOLRYQR12A670215BF'",7133,"b'The Best Of Both Worlds'","b'ARNLO5S1187B9B80CC'",,"b'Pasadena CA'",,"b'Van Halen'",0.0,209.29261,8,0.455,140.995,1,0.41,"b'Panama (Remastered Album Version)'",0,0.8244821296824321,0.7446412459327763,0.5799889824287546,b'The Best Of Both Worlds',22050,0.0,0.0,8,-4.865,1,206.623,b'TRAAFYL128E07856A7'
75,"b'SOCHRXB12A8AE48069'",358442,"b'Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness'","b'ARTDQRC1187FB4EFD4'",,"b'Los Angeles CA'",,"b'Black Eyed Peas'",0.0,229.61587,11,0.205,105.206,4,1.0,"b"Let's Get It Started"",2004,0.6244254932707666,0.845601886640232,1.0059419659547393,b'Total Workout Running 102 - 135 - 84bpm Ideal For Jogging_ Running_ Treadmill & General Fitness',22050,0.0,0.0,11,-4.882,0,213.664,b'TRAAGCZ128F93210FD'
76,"b'SOKBBXO12A6701DEA0'",15567,"b'Things Falling Apart'","b'ARK9TRQ1187B99C095'",41.50471,"b'Cleveland OH'",-81.69074,"b'Nine Inch Nails'",0.0,426.89261,0,0.05,63.017,4,0.378,"b'Metal'",2000,0.6355366486226686,0.9057768886660886,0.5984585009824434,b'Things Falling Apart',22050,0.286,0.0,0,-12.951,0,399.9,b'TRAAGEC128E079252C'
77,"b'SOWHYUG12A58A77FAB'",413222,"b'Your Funeral... My Trial (2009 Digital Remaster)'","b'ARODBRG1187FB3FD99'",,"b''",,"b'Nick Cave & The Bad Seeds'",0.0,269.26975,9,0.052,144.603,4,0.0,"b'She Fell Away (2009 Digital Remaster)'",0,nan,0.6940216479070769,0.47940767557514763,b'Your Funeral... My Trial (2009 Digital Remaster)',22050,3.889,0.0,9,-11.751,0,262.798,b'TRAAGGE128F9325E2C'
78,"b'SOYSTDI12A6D4F6500'",80578,"b'Oasis of Love'","b'ARMBYRO1187FB57419'",,"b''",,"b'Nadine Renee'",0.0,249.41669,2,0.883,167.92,4,0.75,"b'Next Time'",0,0.19878534876524423,0.4083890223759677,0.13924739387110993,b'Oasis of Love',22050,0.647,0.0,2,-6.693,1,238.434,b'TRAAGHM128EF35CF8E'
79,"b'SOOOROX12A6D4F8400'",26902,"b"60's Triple set"","b'ARWY7I71187FB36C3D'",40.71455,"b'New York NY'",-74.00712,"b'Lesley Gore'",0.0,136.48934,9,0.386,129.122,1,0.0,"b"It's My Party"",1963,nan,0.6069253585317187,0.3891007762801808,b"60's Triple set",22050,0.229,0.0,9,-9.091,1,130.026,b'TRAAGJV128F1464090'
80,"b'SONSPZE12AB01819CE'",633532,"b'Yeah.  Well_ Anyway....'","b'AR6Y22S1187B99906F'",,"b''",,"b'Smartbomb'",0.0,233.27302,0,0.53,132.022,4,0.782,"b'Complicate It'",2001,0.0,0.5624637835796072,0.3224851056611973,b'Yeah.  Well_ Anyway....',22050,0.386,0.0,0,-2.658,1,231.178,b'TRAAGKF128F932D5A2'
81,"b'SOHWGFU12AB017B036'",435830,"b'Un Titre de Toune'","b'ARI5P4N1187FB3F44D'",,"b'Minnesota'",,"b'Suburbs'",0.0,187.24526,1,0.842,183.92,1,0.063,"b'Monde De Fou'",2005,0.24906579485370342,0.48100458301758264,0.3356518391847009,b'Un Titre de Toune',22050,0.107,0.0,1,-4.42,1,178.625,b'TRAAGKQ128F92EAF39'
82,"b'SOQQVQJ12AB0185192'",495734,"b'Live Inferno'","b'ARYPWUK1187B98ACED'",64.55653,"b'Norway'",12.66538,"b'Emperor'",0.0,72.61995,9,0.0,89.867,4,0.476,"b'Opus a Satana (Part 2)'",0,nan,0.7429631523413633,0.45339118607533013,b'Live Inferno',22050,0.0,0.0,9,-11.051,0,68.365,b'TRAAGKS128F9314884'
83,"b'SODRHHD12AB0189F2A'",664484,"b'Vendredi 13 - 1981'","b'ARW63KF1187B98AC48'",46.71067,"b'FR'",1.71819,"b'Julien Clerc'",0.0,272.63955,2,0.633,119.896,5,0.921,"b'This Melody (Live)'",0,nan,0.585479539749522,0.36438492446826576,b'Vendredi 13 - 1981',22050,2.775,0.0,2,-9.97,1,272.64,b'TRAAGMJ12903CAD7D4'
84,"b'SOQGFVO12A8C13C8C3'",112851,"b'Unconditional Love'","b'AR8H87D1187FB3A841'",34.03142,"b'Delight AR'",-93.50243,"b'Glen Campbell'",0.0,142.75873,1,0.62,137.29,4,0.0,"b"I'm Gone This Time"",0,nan,0.671596269848304,0.4810242392118726,b'Unconditional Love',22050,0.218,0.0,1,-11.335,0,135.546,b'TRAAGNL128F4299BF1'
85,"b'SORABMD12A8C136672'",200689,"b'The Very Best Of'","b'ARLWR721187B9A03C9'",35.82213,"b'Humboldt TN'",-88.91599,"b'T.G. Sheppard'",0.0,194.11546,5,1.0,82.343,1,0.387,"b'You Feel Good All Over'",2002,0.3827232807891977,0.44932361520766173,0.34328188178708335,b'The Very Best Of',22050,0.089,0.0,5,-15.581,1,182.729,b'TRAAGOH128F42593CE'
86,"b'SOTUBVH12AB018D2EC'",682725,"b'Country Lovers. Vol. 3'","b'ARF4V431187FB3AA41'",27.94653,"b'Tampa FL'",-82.45927,"b'Slim Whitman'",0.0,195.91791,3,0.883,91.487,4,0.0,"b'Indian Love Call'",1990,nan,0.5164437797727629,0.38666909170602387,b'Country Lovers. Vol. 3',22050,0.165,0.0,3,-11.98,1,192.087,b'TRAAGPF12903CE027E'
87,"b'SOMQAGT12A8C132DB4'",287804,"b'Affirmation'","b'ARBGWMW1187B9AEA3E'",,"b'CA'",,"b'Savage Garden'",0.0,118.33424,9,0.0,84.69,5,0.678,"b'You Can Still Be Free'",1999,nan,0.7282097070640043,0.5380702951237828,b'Affirmation',22050,0.0,0.0,9,-11.215,0,118.334,b'TRAAGPH128F4273C8D'
88,"b'SOKLLOH12A67020F2C'",220917,"b'Lullabies To Paralyze'","b'AR6G4V01187B9AD086'",,"b''",,"b'Queens Of The Stone Age'",0.0,288.41751,2,0.08,115.606,4,0.0,"b'I Never Came'",2005,0.7251212835673101,0.7986451787418826,0.5524133455169445,b'Lullabies To Paralyze',22050,0.113,0.0,2,-8.165,1,279.179,b'TRAAGPJ128F428CD1B'
89,"b'SONRLQH12AB017C232'",629785,"b"It's War Again"","b'ARVQ4QM1187B98AD95'",33.52029,"b'Birmingham AL'",-86.8115,"b'Hank Penny & The Lincoln Penny Orchestra'",0.0,123.21914,7,0.278,126.523,1,0.0,"b'Dixie'",0,nan,0.44585463135951076,0.3475988886835368,b"It's War Again",22050,1.001,0.0,7,-12.69,0,118.079,b'TRAAGUA128F93236E8'
90,"b'SODDZAD12A6701DC4C'",11305,"b'The Singles'","b'AR9AM2N1187B9AD2F1'",53.4796,"b'Manchester England'",-2.24881,"b'Inspiral Carpets'",0.0,283.76771,2,0.823,113.677,4,1.0,"b'Commercial Reign'",1990,0.6651722407621973,0.605109701914858,0.39854753538058046,b'The Singles',22050,0.0,0.0,2,-8.7,1,271.83,b'TRAAGVF128E0789785'
91,"b'SORENXV12A6701F61F'",4967,"b'What You Thought You Heard'","b'AR9XEVF1187B99D017'",,"b''",,"b'Borialis'",0.0,239.3073,2,0.569,86.938,4,0.222,"b'Hourglass'",0,0.5546547674656118,0.45404399500343795,0.4214151025424071,b'What You Thought You Heard',22050,0.182,0.0,2,-5.758,1,220.264,b'TRAAGVM128E0784D95'
92,"b'SOYMMDY12AB01825B2'",325335,"b"Daddy Don't Disco"","b'ARCFOZ71187FB43A0D'",,"b''",,"b'The Dirty Skirts'",0.0,206.75873,0,0.613,141.936,4,0.634,"b'Wake'",0,0.30416950343527516,0.5435161307179269,0.40418220665370436,b"Daddy Don't Disco",22050,0.096,0.0,0,-4.907,1,193.115,b'TRAAGXN128F92DE52C'
93,"b'SOJWQIP12A6D4F710A'",82932,"b'15 Exitos Vol. 2 Flor Silvestre'","b'ARHFEBO11F50C4825A'",,"b''",,"b'Flor Silvestre'",0.0,134.81751,11,0.847,106.049,1,0.0,"b'Caricia Y Herida'",0,nan,0.4205458495228202,0.3135693426838017,b'15 Exitos Vol. 2 Flor Silvestre',22050,0.0,0.0,11,-8.133,1,130.723,b'TRAAGZU128EF360F47'
94,"b'SOOVOKS12AB017EE57'",401583,"b'Le top du p\xc3\xa8re N\xc3\xb6el'","b'AR107SB1187B9A79F9'",,"b'B\xc3\xa9zu comme Superdupont ne connait qu&#039;un pays : la France !'",,"b'B\xc3\xa9zu'",0.0,285.64853,8,0.508,126.88,4,0.0,"b'Le tortillard'",0,nan,0.37385062304422495,0.1489854809922737,b'Le top du p\xc3\xa8re N\xc3\xb6el',22050,0.397,0.0,8,-9.093,1,274.727,b'TRAAHDH128F93094B6'
95,"b'SORWHWY12A6702038E'",8552,"b'Malpractice'","b'ARXWAQQ1187B9AE954'",,"b'Newark NJ'",,"b'Redman'",0.0,124.18567,1,0.074,85.008,5,1.0,"b'WKYA (drop)'",2001,0.5701059300583878,0.7431297761478142,0.49356684269655965,b'Malpractice',22050,0.0,0.0,1,-10.296,0,121.005,b'TRAAHEG128E07861C3'
96,"b'SOGYYLE12A8C13E5EA'",217058,"b'20 Suosikkia / Rilluttele y\xc3\xb6'","b'ARL6XZC1187FB3936E'",,"b''",,"b'Solistiyhtye Suomi'",0.0,134.08608,4,0.718,133.699,1,0.0,"b'Ter\xc3\xa4slintu'",0,nan,0.13818761011851705,0.3178109598122704,b'20 Suosikkia / Rilluttele y\xc3\xb6',22050,4.441,0.0,4,-12.839,0,130.38,b'TRAAHEH128F427FCEF'
97,"b'SOITUXQ12AB0183AE9'",489673,"b'The Fabulous Eddie Cantor'","b'ARSDSMG1187B98CB59'",40.71455,"b'New York NY'",-74.00712,"b'Eddie Cantor'",0.0,155.61098,11,0.599,118.975,1,0.003,"b"Now's The Time To Fall In Love"",0,nan,0.4161410224693502,0.33109012633891616,b'The Fabulous Eddie Cantor',22050,0.154,0.0,11,-13.71,1,150.75,b'TRAAHEQ128F93057B4'
98,"b'SOTWEZZ12A8C142B60'",475992,"b'Grim Prospects Remixes - Grim Prospects Will Never End'","b'AR3WMW01187B9921F7'",,"b''",,"b'Schizoid'",0.0,275.40853,9,0.376,102.408,4,0.395,"b'Grim Prospects (Gross Prospects - Bad Trip Remix)'",0,nan,0.49555965151406806,0.34919221761645924,b'Grim Prospects Remixes - Grim Prospects Will Never End',22050,0.0,0.0,9,-2.119,1,272.556,b'TRAAHER128F92E3FE9'
99,"b'SOUVRGZ12A58A77F90'",495041,"b'The Incredible Kai Winding Trombones'","b'AR3C3C01187B98E800'",56.153,"b'Aarhus Denmark'",10.20452,"b'Kai Winding'",0.0,223.4771,0,0.0,112.006,4,0.844,"b'Mangos'",1961,0.0,0.43053890741728074,0.3163540008222974,b'The Incredible Kai Winding Trombones',22050,0.291,0.0,0,-14.438,1,220.026,b'TRAAHJX128F9312B83'
100,"b'SOBLTSM12A6D4F9EEA'",225610,"b'Staying on the Watch'","b'ARDD9UN1187B98D3A7'",31.84666,"b'Sicily Island LA'",-91.657,"b'Sonny Simmons'",0.0,443.24526,1,0.0,45.527,4,0.0,"b'A Distant Voice'",0,0.2707759989463275,0.42837541665132417,0.317833879200262,b'Staying on the Watch',22050,0.23,0.0,1,-13.002,1,430.736,b'TRAAHKE128F421389B'
101,"b'SOUQVUD12A8C142DCE'",473710,"b'Openbare Weg'","b'ARJGNV61187B98F3B5'",,"b'Tallahassee FL'",,"b'Mira'",0.0,177.81506,4,0.695,85.621,4,0.612,"b'Openbare Weg'",2006,nan,0.5451109508213838,0.34575124701970267,b'Openbare Weg',22050,0.554,0.0,4,-12.004,1,167.48,b'TRAAHMO128F92DE7C9'
102,"b'SOCRPDR12AB0185B75'",710902,"b'Tip World Singles 2000'","b'ARSVI4L1187B996181'",,"b''",,"b'Citizen Kaned'",0.0,385.33179,8,0.822,108.061,4,1.0,"b'President Johnson'",2000,nan,0.4833394215564992,0.27756173775343046,b'Tip World Singles 2000',22050,3.048,0.0,8,-8.37,0,382.647,b'TRAAHPZ12903CB4643'
103,"b'SOXVBVL12AF72A600C'",341940,"b'Praise Him...Live!'","b'ARVJ0JK1187B98C9C0'",,"b''",,"b'The Brooklyn Tabernacle Choir'",0.0,324.44036,7,0.558,216.195,5,1.0,"b'Lead Me Lord'",1995,0.4051157216913865,0.5592784942236473,0.4320119468576032,b'Praise Him...Live!',22050,0.0,0.0,7,-11.829,1,312.239,b'TRAAHRF128F92FE234'
104,"b'SOIQHDR12AB01896C8'",766444,"b'Spontanous Combustion'","b'AR4PCIG1187B98D07D'",36.16778,"b'Nashville TN'",-86.77836,"b'Ellen McIlwaine'",0.0,275.12118,7,0.699,132.428,4,0.281,"b'Spontanous Combustion'",0,0.24274187894946822,0.43888747505017295,0.3251485709173023,b'Spontanous Combustion',22050,0.34,0.0,7,-6.29,1,272.933,b'TRAAHTH12903CCFFE1'
105,"b'SODLSHA12AAF3B29F2'",432406,"b'From All Sides'","b'AR1RHCO1187B9AF0BF'",37.77916,"b'San Francisco CA'",-122.42005,"b'Vince Guaraldi / Bola Sete'",0.0,294.66077,5,0.238,168.307,4,0.0,"b'Choro'",0,0.3867901771390143,0.5781036297198625,0.4148926124367487,b'From All Sides',22050,0.864,0.0,5,-15.761,0,282.564,b'TRAAHVY128F92E25D6'
106,"b'SOAGHMH12AB0180285'",546663,"b'Maurice Chevalier  The Essential Collection Vol 1'","b'AR1X2H01187B98CCF2'",,"b'Menilmontant France'",,"b'Maurice Chevalier'",0.0,193.20118,0,0.371,140.956,7,0.866,"b'Ma Louise'",0,nan,0.5024531765214763,0.3915853290262099,b'Maurice Chevalier  The Essential Collection Vol 1',22050,0.497,0.0,0,-27.433,1,190.003,b'TRAAHXN128F9326097'
107,"b'SORAVUP12AB018556E'",548374,"b'Dave Pearce Best of the Dance Years 1988 - 1992'","b'ARBQBZV1187B99D29E'",,"b''",,"b'Carl Cox Vs Yousef'",0.0,357.82485,1,0.485,130.016,5,1.0,"b'I Want You (Forever)'",1991,0.5112548351002428,0.5419751082100462,0.38418425849676846,b'Dave Pearce Best of the Dance Years 1988 - 1992',22050,0.131,0.0,1,-5.701,1,353.785,b'TRAAHYV128F932A425'
108,"b'SOFXNQP12AB0184F1A'",704183,"b'The Equinox'","b'AR9ODB41187FB459B2'",,"b'SPRINGFIELD Virginia'",,"b'Organized Konfusion'",0.0,198.3473,11,0.306,175.769,4,0.7,"b'Hate'",1997,0.46048484498641545,0.6837194679130381,0.4126716309926985,b'The Equinox',22050,0.201,0.0,11,-8.709,0,182.184,b'TRAAHZP12903CA25F4'
109,"b'SOGQTRZ12A8C13C8B0'",307618,"b'Timeless'","b'ARF3GX71187FB3EB66'",,"b'Medicine Lodge KS'",,"b'Martina McBride'",0.0,261.95546,7,0.96,100.194,3,1.0,"b"I Can't Stop Loving You"",2005,0.48828987603734525,0.6148709339199385,0.6282464191914875,b'Timeless',22050,0.0,0.0,7,-13.627,1,253.452,b'TRAAIAE128F42AC53D'
110,"b'SOBHVZQ12AC9618285'",784530,"b'Feel Good All Over: Anthology 1970-1976'","b'AR3PN3R1187FB4CEBD'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Horace Andy'",0.0,176.27383,2,0.171,151.911,4,0.231,"b'Thank You Lord'",1985,nan,0.6264363817515622,0.3742711738564048,b'Feel Good All Over: Anthology 1970-1976',22050,0.183,0.0,2,-11.479,1,166.911,b'TRAAIAN12903CFF16D'
111,"b'SOYPBCY12AB0181EF3'",534470,"b'13th And Pine'","b'ARYWCFZ11E2835CFDD'",,"b''",,"b'Nazz'",0.0,220.89098,9,0.606,119.691,4,0.491,"b'How Can You Call That Beautiful (Stewkey Vocal)'",0,nan,0.49468141699642837,0.3841464443048954,b'13th And Pine',22050,0.0,0.0,9,-6.302,1,213.107,b'TRAAIAX128F930531B'
112,"b'SOWRLSY12AC4687694'",599659,"b'Call Tyrone'","b'ARUT16P1187FB532A4'",33.39847,"b'Greenville MS'",-91.03786,"b'Tyrone Davis'",0.0,235.91138,10,0.46,161.976,4,0.696,"b"Cheatin' In The Next Room"",0,nan,0.5438663024727286,0.3932151037866921,b'Call Tyrone',22050,0.322,0.0,10,-10.466,1,219.725,b'TRAAIBB12903CECB35'
113,"b'SOOGQWR12A8C142505'",372122,"b'Final Vinyl'","b'AREOGMA1187B9908EF'",37.77916,"b'San Francisco CA'",-122.42005,"b'Hot Tuna'",0.0,239.59465,0,0.601,172.398,1,0.0,"b'Candy Man'",1971,nan,0.5672788711826817,0.40517835890761195,b'Final Vinyl',22050,0.31,0.0,0,-9.275,1,231.3,b'TRAAIDY128F92CA454'
114,"b'SOJDYQY12AB0188C97'",577023,"b'Fifteen Poems By Dylan Thomas'","b'AR4ABL21187FB3913A'",40.99471,"b'Pennsylvania'",-77.60454,"b'Richard Burton'",0.0,171.49342,2,0.45,109.823,3,0.659,"b'I See The Boys Of Summer'",0,0.0,0.4323864772977878,0.28404740990087485,b'Fifteen Poems By Dylan Thomas',22050,0.085,0.0,2,-37.398,1,165.216,b'TRAAIFG12903CB0BCB'
115,"b'SOBHQUF12AB018B03E'",572855,"b'The Early Tapes 1975-1976'","b'AR8YV1I1187FB45D2B'",40.71455,"b'New York NY'",-74.00712,"b'Rory Block'",0.0,266.05669,1,0.936,90.101,1,0.0,"b'Three Is a Crowd'",0,0.0,0.5138295872991763,0.34318504527257115,b'The Early Tapes 1975-1976',22050,0.23,0.0,1,-13.836,1,256.064,b'TRAAIGD12903CA2F3C'
116,"b'SOFRAZJ12A8C143CDB'",523481,"b'Legacy'","b'ARR9XGB1187B9912E6'",,"b'Philadelphia PA'",,"b'Boyz II Men'",0.0,329.27302,8,0.497,116.473,4,1.0,"b'On Bended Knee'",1994,0.34580223396532944,0.7909228479560918,0.6011849417940898,b'Legacy',22050,0.45,0.0,8,-7.103,1,322.101,b'TRAAIHL128F92E6DDA'
117,"b'SONNDHT12A8C13F20B'",219943,"b'Louie Bluie Film Soundtrack'","b'ARBKUS51187B98A3AC'",35.4948,"b'Dayton TN'",-85.01235,"b'Howard Armstrong'",0.0,198.922,9,0.0,126.821,4,0.0,"b'My Four Reasons'",0,0.3335548072764493,0.45466819047325063,0.0,b'Louie Bluie Film Soundtrack',22050,0.228,0.0,9,-13.495,0,190.705,b'TRAAIIE128F4288BB1'
118,"b'SOYZOXW12A8C13E195'",266932,"b'Donny Hathaway'","b'ARTB5PP1187FB523B7'",41.88415,"b'Chicago IL'",-87.63241,"b'Donny Hathaway'",0.0,283.21914,2,0.499,111.191,3,0.851,"b'Little Girl (LP Version)'",1971,0.6173656175717818,0.657406765298449,0.4224724232432197,b'Donny Hathaway',22050,0.258,0.0,2,-15.144,1,277.467,b'TRAAIII128F427D5D8'
119,"b'SOSGJTX12AB0181F7C'",514801,"b'Canciones De Amor De Miguel Gallardo'","b'ARXFQDY1187B9AAF1E'",,"b''",,"b'Miguel Gallardo'",0.0,238.68036,5,0.458,125.508,4,0.462,"b'Eternamente Amame'",0,nan,0.4587120897603369,0.33510142487208283,b'Canciones De Amor De Miguel Gallardo',22050,0.386,0.0,5,-12.991,1,230.742,b'TRAAILM128F93480BB'
120,"b'SOBQBWP12AB018611B'",421962,"b'Irfan_ le h\xc3\xa9ros'","b'ARVEJ9M1187FB4DC44'",,"b''",,"b'Les Ogres De Barback'",0.0,254.06649,4,0.446,137.888,1,0.0,"b'Niev nietch nievitch'",1999,0.3943948561005826,0.6523678641880865,0.4379647331417924,b'Irfan_ le h\xc3\xa9ros',22050,0.43,0.0,4,-6.01,0,249.562,b'TRAAINT128F933BBE0'
121,"b'SODULLV12AB017FA09'",502384,"b'What up Detroit'","b'ARTHEAP122BCFCD0B2'",,"b''",,"b'DJ X-Change featuring DJ Joey A'",0.0,184.31955,6,0.0,150.012,4,0.0,"b'Come Over'",0,nan,0.34244014433162095,0.28128421554929817,b'What up Detroit',22050,0.798,0.0,6,-5.58,0,178.503,b'TRAAIRG128F93265E8'
122,"b'SOYAGJM12A8C13DCCE'",254792,"b'Peterbilt Angel'","b'ARQESNI1187FB511EE'",38.8991,"b'Washington DC'",-77.029,"b'Morel'",0.0,311.40526,10,0.685,108.367,4,0.36,"b'Blue Taxi'",0,nan,0.49825930987901096,0.3340657898380008,b'Peterbilt Angel',22050,0.0,0.0,10,-4.313,1,300.118,b'TRAAIXN128F428027A'
123,"b'SORXUZZ12A8AE4798A'",138320,"b'Homemade Ice-Cream'","b'ARCZ20M1187FB49687'",32.77942,"b'Goodwill LA'",-91.56123,"b'Tony Joe White'",0.0,162.53342,2,0.243,173.482,4,0.804,"b'I Want Love (Tween You & Me) (Album Version)'",0,0.3747968370214053,0.6247237675785525,0.4035096733630853,b'Homemade Ice-Cream',22050,0.524,0.0,2,-17.285,1,151.551,b'TRAAIXU128F4241E5C'
124,"b'SOCHXAE12AF72A25D6'",722546,"b'White Feather'","b'ARDF8K01187FB37200'",,"b'Sydney Australia'",,"b'Wolfmother'",0.0,212.37506,4,0.372,110.745,4,1.0,"b'White Feather'",2009,nan,0.7922555897317167,0.5669715662185826,b'White Feather',22050,0.868,0.0,4,-5.931,0,209.438,b'TRAAIYR12903CD290D'
125,"b'SOCRHCQ12A58A7C8C6'",46647,"b'Can We Go Home Now'","b'AR11NP91187B9901B4'",,"b'New York City'",,"b'The Roches'",0.0,338.33751,2,0.626,130.027,4,0.509,"b'Christlike Roche'",1995,0.26586104921065007,0.5736054913170406,0.37225120793006455,b'Can We Go Home Now',22050,0.0,0.0,2,-14.248,0,328.986,b'TRAAJAC128F148B530'
126,"b'SOSEJIQ12AB017E7EB'",547104,"b'In North Carolina'","b'ARBZAIL1187FB5B1C8'",42.31256,"b'Boston MA'",-71.08868,"b'Bob Margolin'",0.0,126.51057,11,0.228,110.168,4,0.92,"b'You Rascal You'",0,0.23379647424179947,0.5559850526989919,0.3268488180257514,b'In North Carolina',22050,0.0,0.0,11,-12.651,1,121.702,b'TRAAJBU128F9326C02'
127,"b'SOMXWXQ12AC3DFA002'",683402,"b'Wintertime'","b'ARWXHRS1241B9C7A1E'",,"b''",,"b'Thomas Battenstein'",0.0,205.58322,9,0.825,97.976,3,1.0,"b'Sympathy'",0,nan,0.42562724003042296,0.0,b'Wintertime',22050,0.612,0.0,9,-16.056,0,182.323,b'TRAAJBU12903CE2831'
128,"b'SOGMXBW12A6D4FB8D7'",128198,"b'Electropop'","b'ARV1P811187FB3CFC6'",,"b''",,"b'Jupiter Rising'",0.0,193.4624,0,0.373,119.979,4,1.0,"b'They Say (Album)'",2007,0.21508031850922793,0.6626496953373197,0.3631778606591337,b'Electropop',22050,2.717,0.0,0,-5.913,0,184.274,b'TRAAJEK128F422F55A'
129,"b'SOOPUTF12AB018DFAA'",818344,"b'DUMB: 4-track cassette recordings (1987)'","b'ARIU0MA1187B98D36F'",,"b''",,"b'Dharma Bums'",0.0,127.4771,6,0.81,156.968,1,0.0,"b"Simon's Folly"",0,nan,0.49192188077083066,0.3458094431841164,b'DUMB: 4-track cassette recordings (1987)',22050,2.148,0.0,6,-5.541,1,118.195,b'TRAAJEK12903CE351A'
130,"b'SOFDTRZ12AB018DD11'",762520,"b'The Hit List'","b'ARB4D891187B9954F7'",,"b''",,"b'Saafir'",0.0,234.762,5,0.172,188.886,4,1.0,"b'Crawl Before You Ball (Album Version)'",1999,nan,0.5947799035029359,0.3189020778687955,b'The Hit List',22050,0.101,0.0,5,-6.019,1,227.84,b'TRAAJJA12903CC518A'
131,"b'SOOGNJP12A8C1381AD'",293668,"b'Underneath'","b'ARQOC971187B9910FA'",42.73383,"b'Lansing MI'",-84.59334,"b'The Verve Pipe'",0.0,292.8322,9,0.295,133.306,4,0.338,"b'Medicate Myself'",2001,0.46630483075728635,0.7033494404116145,0.4983953383497739,b'Underneath',22050,3.344,0.0,9,-4.953,1,273.589,b'TRAAJJG128F4284B27'
132,"b'SOFUBCP12A8C13D5EF'",117983,"b'99 Monkeys'","b'AR19SOA1187B98F6E6'",40.71455,"b'New York'",-74.00712,"b'Bob Neuwirth'",0.0,241.10975,4,0.965,152.267,3,1.0,"b'Biding Her Time'",1990,0.48061061838775304,0.4342720374495127,0.30150246185842855,b'99 Monkeys',22050,2.659,0.0,4,-18.114,1,230.429,b'TRAAJJV128F42A2F99'
133,"b'SOVZBDR12A6702012E'",6949,"b'Nothing Else Matters'","b'ARTDBI61187FB48479'",42.99671,"b'Grand Rapids MI'",-85.59012,"b'Marvin Sapp'",0.0,270.68036,1,0.33,166.275,4,0.845,"b'More And More  (LP Version)'",0,0.2656833797102308,0.7337146964873255,0.4596654567282773,b'Nothing Else Matters',22050,0.334,0.0,1,-11.061,1,267.906,b'TRAAJMH128E0785407'
